Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827ER_EGFR	O75131	CPNE3	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P49411	TUFM	37103|40573|0|0	12140	3035.00	4	31641|63340|52834|5155|244|299|457|60902|0|0|0|0|291|336|368|34838|170|170|272|0	0.50	1.00	0.50	1.00	0.50	-inf	1.11	0.34	
HCC827ER_EGFR	P08581	MET	54416|50075|0|0	38955	9738.75	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.93	97387.50	0.14	
HCC827ER_EGFR	P43246	MSH2	0|31110|0|0	31110	7777.50	4	0|0|0|0|0|0|0|0|0|0|0|0|48145|59775|0|0|19166|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	2.53	0.52	
HCC827ER_EGFR	Q8NEG7	DENND6B	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8456|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P62258	YWHAE	0|0|0|0	0	0.00	4	20968|20684|0|0|0|0|0|0|0|0|0|0|0|0|51768|12279|8386|2950|44729|46508	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P31947	SFN	0|164|0|0	164	41.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_EGFR	P61981	YWHAG	0|164|0|0	164	41.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_EGFR	Q04917	YWHAH	0|164|0|0	164	41.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_EGFR	P63104	YWHAZ	0|164|0|0	164	41.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_EGFR	P27348	YWHAQ	0|0|0|0	0	0.00	4	20654|19952|0|0|0|0|0|0|0|0|0|0|0|0|25684|31138|41237|5439|4653|64101	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q92552	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0|356|869|526|516|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-504.22	0.00	0.55	
HCC827ER_EGFR	Q14451	GRB7	0|0|0|0	0	0.00	4	0|0|0|0|283|376|37241|53154|0|0|0|0|0|0|0|0|56019|55946|36422|23862	0.00	0.00	0.00	0.00	0.00	-250.47	0.00	0.55	
HCC827ER_EGFR	Q02978	SLC25A11	40495|53989|0|0	28948	7237.00	4	17797|137|24113|30736|0|0|0|0|0|0|0|0|0|0|183|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	19.48	0.25	
HCC827ER_EGFR	Q0VFZ6	CCDC173	38631|40874|0|0	13969	3492.25	4	51402|49164|21378|25901|0|0|0|0|0|0|0|0|0|0|38379|53989|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	1.60	0.33	
HCC827ER_EGFR	Q07889	SOS1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|179|0|0|0|0|0|231|307|468|35708|0|0|0|258	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q07890	SOS2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|179|0|0|0|0|0|231|307|284|56908|0|0|0|258	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P22681	CBL	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|39070|266|17031|30374|25697	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q05639	EEF1A2	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_EGFR	P68104	EEF1A1	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_EGFR	Q5VTE0	EEF1A1P5	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_EGFR	P52735	VAV2	0|0|0|0	0	0.00	4	0|0|17592|0|0|0|0|0|0|0|0|0|0|1796|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q4G1C9	GLIPR1L2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|2623|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-583.45	0.00	0.55	
HCC827ER_EGFR	P21860	ERBB3	0|0|0|0	0	0.00	4	0|0|0|0|44862|51280|5970|23136|0|0|0|0|0|0|0|0|18580|1923|48226|64294	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8NFI3	ENGASE	0|574|0|0	574	143.50	4	0|334|0|0|0|0|811|807|0|0|0|0|0|0|0|683|0|503|616|587	0.00	0.00	0.00	0.00	0.00	-inf	0.66	0.54	
HCC827ER_EGFR	Q14571	ITPR2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|62363|24090|5284|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P42224	STAT1	0|0|0|0	0	0.00	4	41857|167|209|201|0|0|0|0|0|0|0|0|0|0|185|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q75V66	ANO5	0|56645|0|0	56645	14161.25	4	4457|62439|37391|0|0|0|0|0|0|0|0|0|0|0|10552|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	5.74	0.49	
HCC827ER_EGFR	P0CG48	UBC	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_EGFR	P0CG47	UBB	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_EGFR	P62979	RPS27A	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_EGFR	P62987	UBA52	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_EGFR	P29353	SHC1	0|0|0|0	0	0.00	4	22285|34950|8497|13520|0|0|49563|0|0|0|0|0|45012|47883|41763|61159|37602|45370|59806|33474	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q7Z794	KRT77	64386|28190|440|491	27971	6992.75	4	251|280|47906|47481|61313|47094|63988|21928|1083|964|10093|11646|1516|1422|33975|24464|24590|15793|740|862	0.50	1.00	0.50	1.00	0.50	-inf	5.79	0.29	
HCC827ER_EGFR	Q86Y46	KRT73	28003|33802|0|0	61805	15451.25	4	0|0|175|168|250|309|276|301|0|0|212|177|0|0|230|215|5705|4988|0|0	0.50	1.00	0.50	1.00	0.50	-inf	23.76	0.24	
HCC827ER_EGFR	P12035	KRT3	36605|47174|0|0	18243	4560.75	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.50	1.00	0.50	1.00	0.50	-276.84	71.49	0.17	
HCC827ER_EGFR	Q9NSB2	KRT84	36605|47174|0|0	18243	4560.75	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.50	1.00	0.50	1.00	0.50	-276.84	71.49	0.17	
HCC827ER_EGFR	Q7RTS7	KRT74	36605|47174|0|0	18243	4560.75	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.50	1.00	0.50	1.00	0.50	-276.84	71.49	0.17	
HCC827ER_EGFR	Q3SY84	KRT71	36605|47174|0|0	18243	4560.75	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.50	1.00	0.50	1.00	0.50	-276.84	71.49	0.17	
HCC827ER_EGFR	Q14CN4	KRT72	36605|47174|0|0	18243	4560.75	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.50	1.00	0.50	1.00	0.50	-276.84	71.49	0.17	
HCC827ER_EGFR	O95678	KRT75	16677|63281|0|0	14422	3605.50	4	395|432|51483|55791|9200|54523|5189|18875|1134|1014|212|177|531|515|35692|17583|39639|566|1426|1619	0.50	1.00	0.50	1.00	0.50	-inf	2.13	0.34	
HCC827ER_EGFR	Q5XKE5	KRT79	16677|63281|0|0	14422	3605.50	4	395|432|51483|55791|9200|54523|5189|18875|1134|1014|212|177|531|515|35692|17583|39639|566|1426|1619	0.50	1.00	0.50	1.00	0.50	-inf	2.13	0.34	
HCC827ER_EGFR	P05787	KRT8	7820|13563|0|0	21383	5345.75	4	339|353|52725|53917|250|309|276|301|344|298|212|177|0|0|26131|12069|37704|39379|0|0	0.50	1.00	0.50	1.00	0.50	-inf	3.79	0.37	
HCC827ER_EGFR	P13647	KRT5	25526|5205|0|0	30731	7682.75	4	0|0|21865|26193|52439|59771|0|0|0|0|54414|43674|11334|54343|10033|8241|41427|12199|0|0	0.50	1.00	0.50	1.00	0.50	-600.96	56.55	0.24	
HCC827ER_EGFR	P08729	KRT7	46511|47711|0|0	28686	7171.50	4	40304|47140|30914|29939|0|0|0|0|0|0|0|0|0|0|53009|5783|0|0|63742|0	0.50	1.00	0.50	1.00	0.50	-inf	16.51	0.23	
HCC827ER_EGFR	Q06124	PTPN11	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|25929|18280|63082|58231|19034|58608	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P17066	HSPA6	1305|5735|0|0	7040	1760.00	4	48777|52944|45713|1278|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	2.00	0.52	
HCC827ER_EGFR	P48741	HSPA7	61178|4328|0|0	65506	16376.50	4	35315|27926|43919|57070|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	9.88	0.46	
HCC827ER_EGFR	P53680	AP2S1	34460|0|0|31013	65473	16368.25	4	31202|24747|25373|30837|0|0|0|0|0|0|0|0|60202|43587|47504|50285|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	6.35	0.36	
HCC827ER_EGFR	P69905	HBA1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	P40763	STAT3	0|0|0|0	0	0.00	4	39836|49944|14731|29639|0|0|0|0|0|0|0|0|0|0|0|271|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	A6NK06	IRG1	0|0|0|0	0	0.00	4	0|0|12683|32747|0|0|15591|0|33971|56133|0|0|0|0|0|30953|0|34450|287|54158	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q86WR7	PROSER2	0|0|0|0	0	0.00	4	0|0|57144|538|0|8492|13976|11600|0|0|0|0|30433|11091|0|0|0|0|51562|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P02768	ALB	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|285|254|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-116.56	0.00	0.55	
HCC827ER_EGFR	P78527	PRKDC	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|202|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-41.30	0.00	0.55	
HCC827ER_EGFR	P35527	KRT9	57648|22742|0|0	14854	3713.50	4	0|0|0|0|0|0|0|0|0|348|0|0|0|0|0|0|59549|21049|475|446	0.50	1.00	0.50	1.00	0.50	-inf	4.55	0.28	
HCC827ER_EGFR	P04626	ERBB2	17408|0|0|0	17408	4352.00	4	16427|21655|0|0|0|0|0|0|0|0|0|0|0|0|49616|50875|0|0|45714|0	0.25	1.00	0.25	1.00	0.25	-inf	1.64	0.53	
HCC827ER_EGFR	O00264	PGRMC1	65243|64813|0|0	64520	16130.00	4	48333|50027|65034|33569|0|0|0|0|0|0|0|0|0|0|40479|49451|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	13.03	0.26	
HCC827ER_EGFR	P12235	SLC25A4	59319|58932|0|0	52715	13178.75	4	64196|63744|63771|18676|0|0|0|40737|0|0|0|0|0|59224|47907|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	8.62	0.27	
HCC827ER_EGFR	P43304	GPD2	0|0|0|0	0	0.00	4	24651|28471|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8NDL9	AGBL5	0|0|0|0	0	0.00	4	12299|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P68371	TUBB4B	62061|13779|0|0	10304	2576.00	4	39683|48609|8385|49899|0|0|0|0|0|0|0|0|0|0|0|15413|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	1.67	0.35	
HCC827ER_EGFR	Q13885	TUBB2A	37926|39602|0|0	11992	2998.00	4	35482|43694|0|3961|0|0|0|0|0|0|0|0|0|0|0|25325|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	1.40	0.34	
HCC827ER_EGFR	Q9BVA1	TUBB2B	37926|39602|0|0	11992	2998.00	4	35482|43694|0|3961|0|0|0|0|0|0|0|0|0|0|0|25325|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	1.40	0.34	
HCC827ER_EGFR	Q13509	TUBB3	35044|0|0|0	35044	8761.00	4	41170|43219|42466|50393|0|0|0|0|0|0|0|0|0|0|0|42171|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	7.68	0.47	
HCC827ER_EGFR	Q06830	PRDX1	0|0|0|0	0	0.00	4	23188|233|23597|33917|177|0|0|0|0|0|0|0|242|45760|267|1944|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q13162	PRDX4	0|0|0|0	0	0.00	4	11303|0|11943|23532|0|0|0|0|0|0|0|0|0|28496|0|36124|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P46109	CRKL	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|192|0|35561|36423|388|732	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P07355	ANXA2	42944|35362|0|0	12770	3192.50	4	27148|42437|207|30014|0|0|0|0|0|0|0|0|309|316|5175|6683|0|0|331|290	0.50	1.00	0.50	1.00	0.50	-inf	1.35	0.35	
HCC827ER_EGFR	A6NMY6	ANXA2P2	17421|8618|0|0	26039	6509.75	4	2415|14460|0|27163|0|0|0|0|0|0|0|0|31901|36021|13273|13264|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	17.53	0.29	
HCC827ER_EGFR	Q9GZT3	SLIRP	248|28874|0|0	29122	7280.50	4	39265|37131|151|170|0|0|0|0|0|0|0|0|0|0|168|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	12.83	0.46	
HCC827ER_EGFR	P62249	RPS16	0|0|0|0	0	0.00	4	94|107|0|144|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-73.53	0.00	0.55	
HCC827ER_EGFR	P14678	SNRPB	63356|18314|0|0	16134	4033.50	4	29143|27076|49020|35783|0|0|25867|45849|10853|775|0|0|16090|46077|50990|38521|46616|6714|54094|56853	0.50	1.00	0.50	1.00	0.50	-inf	5.03	0.27	
HCC827ER_EGFR	Q8TD57	DNAH3	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q58FF7	HSP90AB3P	300|295|0|0	595	148.75	4	36772|38780|302|334|0|0|432|445|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.26	0.55	
HCC827ER_EGFR	Q9Y2R5	MRPS17	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q58FG0	HSP90AA5P	37925|177|0|0	38102	9525.50	4	31723|29662|136|166|0|0|0|256|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.08	0.51	
HCC827ER_EGFR	P98077	SHC2	32672|45809|0|0	12945	3236.25	4	36472|37158|20786|21691|0|0|9485|25724|0|0|0|0|62648|63905|16544|55357|53436|12359|26063|64296	0.50	1.00	0.50	1.00	0.50	-inf	1.37	0.33	
HCC827ER_EGFR	Q99611	SEPHS2	16107|0|0|0	16107	4026.75	4	51660|45097|0|0|0|0|0|0|0|0|0|0|0|0|63102|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	2.80	0.51	
HCC827ER_EGFR	P11802	CDK4	0|185|0|0	185	46.25	4	25165|27645|201|0|0|0|0|0|0|0|0|0|0|0|0|167|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.55	
HCC827ER_EGFR	P08779	KRT16	0|0|0|0	0	0.00	4	0|0|46939|304|0|0|0|0|310|286|0|0|0|0|0|0|46798|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9NS86	LANCL2	0|0|0|0	0	0.00	4	18912|21668|20527|23470|0|0|0|0|0|0|0|0|0|0|0|34707|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P61978	HNRNPK	0|0|0|0	0	0.00	4	131|13136|0|0|0|0|0|0|0|0|0|0|0|296|33824|36267|193|217|26361|39799	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q15366	PCBP2	0|0|0|0	0	0.00	4	13053|14508|0|18707|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q13191	CBLB	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|41734|34496|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q4G0P3	HYDIN	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q6P1M0	SLC27A4	49748|46232|0|0	30444	7611.00	4	32039|44649|37575|52060|0|0|0|0|0|0|0|0|43867|54328|0|44390|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	3.26	0.32	
HCC827ER_EGFR	P51648	ALDH3A2	29783|0|0|0	29783	7445.75	4	34553|41059|26368|35114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	24.73	0.45	
HCC827ER_EGFR	P13646	KRT13	0|0|35099|38142	7705	1926.25	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.93	19262.50	0.14	
HCC827ER_EGFR	Q8IXB1	DNAJC10	0|0|0|0	0	0.00	4	10897|13772|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P04350	TUBB4A	325|213|0|0	538	134.50	4	11026|14052|10588|50301|0|0|0|0|0|0|0|0|0|0|0|49225|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.65	0.55	
HCC827ER_EGFR	P62269	RPS18	0|0|0|0	0	0.00	4	26585|22520|26684|29092|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P62829	RPL23	3476|44723|0|0	48199	12049.75	4	10187|16595|30121|9296|0|0|49162|54544|0|0|0|0|0|0|18754|0|54977|47892|15859|0	0.25	1.00	0.25	1.00	0.25	-inf	5.33	0.49	
HCC827ER_EGFR	P10809	HSPD1	15953|26273|0|0	42226	10556.50	4	62355|761|59104|1518|0|0|0|0|0|0|0|0|0|0|34236|7932|0|27803|0|0	0.50	1.00	0.50	1.00	0.50	-inf	3.37	0.37	
HCC827ER_EGFR	Q14116	IL18	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q5T9A4	ATAD3B	268|249|0|0	517	129.25	4	160|144|188|214|0|0|0|0|0|0|0|0|0|0|205|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-200.23	2.84	0.37	
HCC827ER_EGFR	Q9NVI7	ATAD3A	268|249|0|0	517	129.25	4	160|144|188|214|0|0|0|0|0|0|0|0|0|0|205|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-200.23	2.84	0.37	
HCC827ER_EGFR	Q5T2N8	ATAD3C	268|249|0|0	517	129.25	4	160|144|188|214|0|0|0|0|0|0|0|0|0|0|205|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-200.23	2.84	0.37	
HCC827ER_EGFR	P08727	KRT19	287|64072|0|0	64359	16089.75	4	141|140|272|51834|320|330|239|0|352|323|357|373|253|302|357|351|293|287|0|0	0.25	1.00	0.25	1.00	0.25	-inf	5.69	0.49	
HCC827ER_EGFR	P05783	KRT18	0|22119|0|0	22119	5529.75	4	17729|18107|0|16194|0|0|0|0|0|0|0|0|29994|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.71	0.48	
HCC827ER_EGFR	P0CG39	POTEJ	34316|35980|0|0	4760	1190.00	4	36210|43553|50052|64229|0|0|0|0|0|0|0|0|24138|7445|48683|0|18116|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	0.79	0.31	
HCC827ER_EGFR	O43196	MSH5	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|36990|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P63173	RPL38	233|37100|0|0	37333	9333.25	4	43392|39315|27581|24953|0|0|0|0|0|0|0|0|0|0|45252|227|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.76	0.50	
HCC827ER_EGFR	Q6URK8	TEPP	58460|10320|45491|49283	32482	8120.50	4	21669|22382|26464|61731|52649|51308|41281|1927|0|0|0|0|25163|6743|8331|16577|24294|28489|21992|46821	0.75	1.00	0.75	1.00	0.75	-inf	2.51	0.05	
HCC827ER_EGFR	Q99456	KRT12	253|289|0|0	542	135.50	4	0|0|241|262|308|283|274|298|296|278|280|315|0|237|396|354|265|258|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.62	0.55	
HCC827ER_EGFR	P19012	KRT15	20832|47026|0|0	2322	580.50	4	0|0|12480|30569|38607|50094|59442|0|1836|45336|10939|18040|0|36552|65353|57951|23963|20422|0|0	0.50	1.00	0.50	1.00	0.50	-inf	0.90	0.27	
HCC827ER_EGFR	Q04695	KRT17	20832|47026|0|0	2322	580.50	4	0|0|12480|30569|38607|50094|59442|0|1836|45336|10939|18040|0|36552|65353|57951|23963|20422|0|0	0.50	1.00	0.50	1.00	0.50	-inf	0.90	0.27	
HCC827ER_EGFR	A6NNZ2	NA	0|129|0|0	129	32.25	4	41475|45686|189|16384|0|0|0|0|0|0|0|0|0|0|0|143|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.55	
HCC827ER_EGFR	Q3ZCM7	TUBB8	0|129|0|0	129	32.25	4	41475|45686|189|16384|0|0|0|0|0|0|0|0|0|0|0|143|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.55	
HCC827ER_EGFR	Q9H4B7	TUBB1	0|0|0|0	0	0.00	4	30988|40327|35851|36399|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9NP72	RAB18	0|23044|0|0	23044	5761.00	4	30758|28695|0|0|0|0|0|0|0|0|0|0|0|0|23950|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.45	0.48	
HCC827ER_EGFR	Q86SQ7	SDCCAG8	2658|50829|0|0	53487	13371.75	4	25671|28381|22667|31338|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.29	0.49	
HCC827ER_EGFR	Q2M243	CCDC27	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24781|0|0|0|39780	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q96K76	USP47	45895|34685|0|0	15044	3761.00	4	10587|13632|0|0|0|0|0|0|54225|52209|0|0|0|0|432|13821|32131|40906|14357|0	0.50	1.00	0.50	1.00	0.50	-inf	2.11	0.32	
HCC827ER_EGFR	Q15165	PON2	47240|44975|0|0	26679	6669.75	4	6395|9227|44172|26518|57677|34660|27733|49080|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	2.27	0.34	
HCC827ER_EGFR	Q9BYK8	HELZ2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
